,abdominal abscess,abdominal discomfort,abdominal distension,abdominal pain,abdominal pain lower,abdominal pain upper,abdominal tenderness,abnormal behaviour,abnormal dreams,abnormal faeces,abnormal labour,abnormal sleep-related event,abnormal withdrawal bleeding,abscess,accidental overdose,accommodation disorder,acidosis,acne,action tremor,activated partial thromboplastin time prolonged,acute coronary syndrome,acute febrile neutrophilic dermatosis,acute respiratory distress syndrome,adrenal insufficiency,adverse reaction,affect lability,affective disorder,ageusia,aggression,agitation,agranulocytosis,akathisia,akinesia,alanine aminotransferase increased,albuminuria,alcohol intolerance,alopecia,altered state of consciousness,alveolitis allergic,amblyopia,amenorrhoea,amnesia,amylase increased,anaemia,anal pruritus,anaphylactic shock,anger,angina pectoris,angioedema,angiopathy,anogenital warts,anorectal discomfort,anorectal disorder,anorgasmia,anxiety,apathy,aphasia,aphonia,aphthous stomatitis,apnoea,appendicitis,appetite disorder,application site burn,application site dryness,application site erythema,application site exfoliation,application site folliculitis,application site irritation,application site pain,application site paraesthesia,application site pruritus,application site rash,application site reaction,application site warmth,areflexia,arrhythmia,arterial insufficiency,arthralgia,arthritis,arthropathy,ascites,aspartate aminotransferase increased,asthenia,asthenopia,asthma,ataxia,atelectasis,atrial fibrillation,atrial flutter,atrial tachycardia,atrioventricular block,atrioventricular block complete,atrioventricular block first degree,atrioventricular block second degree,automatism,autonomic neuropathy,azoospermia,back pain,bacteraemia,bacterial infection,balance disorder,balanitis,benign neoplasm of skin,bipolar disorder,bipolar i disorder,bladder pain,blepharal pigmentation,blepharitis,blepharospasm,blister,blood albumin decreased,blood alkaline phosphatase increased,blood bicarbonate decreased,blood bicarbonate increased,blood bilirubin decreased,blood bilirubin increased,blood calcium decreased,blood chloride decreased,blood cholesterol increased,blood cortisol decreased,blood creatine phosphokinase increased,blood creatinine decreased,blood creatinine increased,blood culture positive,blood disorder,blood glucose decreased,blood glucose increased,blood lactate dehydrogenase increased,blood osmolarity decreased,blood potassium decreased,blood potassium increased,blood pressure fluctuation,blood pressure increased,blood prolactin increased,blood thyroid stimulating hormone increased,blood triglycerides increased,blood urea increased,blood uric acid increased,body temperature decreased,body temperature increased,bone disorder,bone pain,bradycardia,bradykinesia,bradyphrenia,brain abscess,brain oedema,breast cancer,breast disorder,breast enlargement,breast neoplasm,breast pain,breast tenderness,breath odour,breath sounds abnormal,bronchitis,bronchopneumonia,bronchopulmonary dysplasia,bronchospasm,bruxism,bundle branch block right,burning sensation,c-reactive protein increased,calculus urinary,cancer pain,candida infection,capillary leak syndrome,cardiac arrest,cardiac disorder,cardiac failure,cardiac failure congestive,cardiac fibrillation,cardiac flutter,cardiac murmur,cardiac tamponade,cardioactive drug level increased,cardiogenic shock,cardiomegaly,cardiotoxicity,cardiovascular disorder,carpal tunnel syndrome,cataract,catheter site erythema,catheter site pain,catheter site related reaction,cd4 lymphocytes decreased,cellulitis,cerebellar ataxia,cerebellar syndrome,cerebral haemorrhage,cerebrovascular accident,cervical discharge,cervical polyp,cheilitis,cheilosis,chest discomfort,chest pain,chills,cholangitis,cholecystitis,cholestasis,chromaturia,clostridium difficile colitis,coagulation time prolonged,coagulopathy,cognitive disorder,colitis,coma,compartment syndrome,confusional state,congenital eye disorder,conjunctival follicles,conjunctival haemorrhage,conjunctival hyperaemia,conjunctival oedema,conjunctivitis,conjunctivitis allergic,connective tissue disorder,constipation,contusion,convulsion,coordination abnormal,corneal deposits,corneal erosion,corneal lesion,cough,creatinine renal clearance decreased,crying,crystalluria,cushing's syndrome,cushingoid,cyst,cystitis,cystitis haemorrhagic,cystitis noninfective,cytomegalovirus infection,deafness,decreased appetite,decubitus ulcer,deep vein thrombosis,dehydration,delirium,delusion,depersonalisation,depressed level of consciousness,depressed mood,depression,dermatitis,dermatitis acneiform,dermatitis atopic,dermatitis bullous,dermatitis contact,dermatitis diaper,dermatitis exfoliative,device expulsion,device related infection,diabetes mellitus,diabetic neuropathy,diabetic vascular disorder,diarrhoea,diastolic hypertension,diplopia,discomfort,disease progression,disorientation,disseminated intravascular coagulation,disturbance in attention,disturbance in sexual arousal,dizziness,dizziness postural,drooling,drug dependence,drug eruption,drug hypersensitivity,drug ineffective,drug intolerance,drug level increased,drug withdrawal syndrome,dry eye,dry mouth,dry skin,dry throat,dysaesthesia,dysarthria,dysgeusia,dysgraphia,dyskinesia,dysmenorrhoea,dyspepsia,dysphagia,dysphonia,dysphoria,dyspnoea,dyspnoea exertional,dysthymic disorder,dystonia,dysuria,ear disorder,ear infection,ear pain,ecchymosis,eczema,eczema herpeticum,ejaculation delayed,ejaculation disorder,ejaculation failure,ejection fraction decreased,electrocardiogram abnormal,electrocardiogram change,electrocardiogram qt prolonged,electrocardiogram st segment depression,electroencephalogram abnormal,embolism,embolism venous,emotional disorder,encephalitis,encephalopathy,endocrine disorder,endometrial disorder,endometrial hypertrophy,endophthalmitis,enteritis,enterocolitis haemorrhagic,enuresis,enzyme induction,eosinophilia,epistaxis,erectile dysfunction,erection increased,eructation,erythema,erythema multiforme,erythema of eyelid,eschar,euphoric mood,excoriation,expressive language disorder,extrapyramidal disorder,extrasystoles,extravasation,eye discharge,eye disorder,eye haemorrhage,eye infection,eye irritation,eye pain,eye pruritus,eyelash discolouration,eyelash hyperpigmentation,eyelid oedema,eyelid ptosis,eyelids pruritus,face oedema,faecal incontinence,fall,family stress,fasting,fatigue,febrile neutropenia,feeling abnormal,feeling cold,feeling drunk,feeling hot,feeling jittery,feeling of body temperature change,female sexual arousal disorder,fistula,flank pain,flat affect,flatulence,fluid imbalance,fluid overload,fluid retention,flushing,foetor hepaticus,folliculitis,foot and mouth disease,fracture,fungal infection,fungal skin infection,gait disturbance,galactorrhoea,gamma-glutamyltransferase increased,gastric ulcer,gastritis,gastroenteritis,gastrointestinal candidiasis,gastrointestinal disorder,gastrointestinal haemorrhage,gastrointestinal infection,gastrointestinal motility disorder,gastrointestinal pain,gastrointestinal ulcer perforation,gastrooesophageal reflux disease,general physical health deterioration,generalised erythema,generalised oedema,genital candidiasis,genital disorder female,genital disorder male,genital infection fungal,gingival bleeding,gingival hyperplasia,gingivitis,glossitis,glossodynia,glycosuria,goitre,gout,graft dysfunction,graft loss,grand mal convulsion,gravitational oedema,growth of eyelashes,growth retardation,gynaecomastia,haematemesis,haematocrit decreased,haematoma,haematuria,haemodynamic instability,haemoglobin,haemoglobin decreased,haemoglobin increased,haemoptysis,haemorrhage,haemorrhage intracranial,haemorrhoidal haemorrhage,haemorrhoids,hair texture abnormal,hallucination,hand and foot syndrome secondary to sickle cell anaemia,headache,hearing impaired,heart disease congenital,hepatic encephalopathy,hepatic enzyme abnormal,hepatic enzyme increased,hepatic failure,hepatic function abnormal,hepatitis,hepatobiliary disease,hepatocellular injury,hepatomegaly,hepatosplenomegaly,hepatotoxicity,hernia,herpes dermatitis,herpes simplex,herpes virus infection,herpes zoster,hiatus hernia,hiccups,hirsutism,hordeolum,hormone level abnormal,hostility,hot flush,hydrocephalus,hyperaemia,hyperaesthesia,hyperamylasaemia,hyperbilirubinaemia,hypercalcaemia,hypercholesterolaemia,hyperglycaemia,hyperhidrosis,hyperkalaemia,hyperkeratosis,hyperkinesia,hyperlactacidaemia,hyperlipidaemia,hypermagnesaemia,hypernatraemia,hyperpyrexia,hyperreflexia,hypersensitivity,hypersomnia,hypertension,hypertensive crisis,hyperthyroidism,hypertonia,hypertrichosis,hypertriglyceridaemia,hyperuricaemia,hyperventilation,hypoaesthesia,hypoalbuminaemia,hypocalcaemia,hypochloraemia,hypocholesterolaemia,hypochromic anaemia,hypoglycaemia,hypokalaemia,hypokinesia,hypomagnesaemia,hypomania,hypomenorrhoea,hyponatraemia,hypophosphataemia,hypoproteinaemia,hyporeflexia,hypotension,hypothermia,hypothyroidism,hypotonia,hypoventilation,hypovolaemia,hypoxia,idiopathic thrombocytopenic purpura,ileus,ill-defined disorder,immune system disorder,immunoglobulins increased,impaired healing,incision site complication,incontinence,increased appetite,increased bronchial secretion,increased upper airway secretion,induration,infarction,infection,infection susceptibility increased,infestation,inflammation,influenza,influenza like illness,infusion related reaction,infusion site erythema,infusion site pain,infusion site phlebitis,infusion site reaction,infusion site swelling,initial insomnia,injection site bruising,injection site dermatitis,injection site discolouration,injection site dryness,injection site erythema,injection site extravasation,injection site granuloma,injection site haematoma,injection site haemorrhage,injection site induration,injection site infection,injection site inflammation,injection site pain,injection site pruritus,injection site reaction,injection site swelling,injury,insomnia,instillation site pain,intermittent claudication,interstitial lung disease,intestinal obstruction,intracranial pressure increased,intraocular pressure increased,intraventricular haemorrhage,irritability,ischaemia,jaundice,jaundice cholestatic,joint stiffness,joint swelling,kaposi's varicelliform eruption,keratitis,laboratory test abnormal,laceration,lacrimal disorder,lacrimation increased,lactic acidosis,laryngeal oedema,laryngeal pain,laryngitis,learning disability,left ventricular dysfunction,lethargy,leukaemia,leukocytosis,leukopenia,libido decreased,libido disorder,libido increased,limb discomfort,lip pain,lip ulceration,lipase increased,lipoatrophy,lipodystrophy acquired,lipohypertrophy,livedo reticularis,liver disorder,liver function test abnormal,liver injury,local reaction,local swelling,localised oedema,loss of consciousness,loss of libido,lower respiratory tract infection,lung disorder,lung infection,lung infiltration,lymphadenopathy,lymphocytosis,lymphoedema,lymphoma,lymphopenia,malaise,malignant hypertension,malnutrition,mania,mantle cell lymphoma,mastitis,mediastinal disorder,melaena,melanoderma,memory impairment,meningitis,menometrorrhagia,menopausal symptoms,menorrhagia,menstrual disorder,mental disability,mental disorder,mental retardation,metabolic acidosis,metabolic disorder,metaphyseal dysplasia,metastatic neoplasm,metrorrhagia,micturition disorder,micturition urgency,migraine,monoplegia,mood swings,motion sickness,mouth haemorrhage,mouth ulceration,mucosal dryness,mucosal inflammation,mucous membrane disorder,multi-organ failure,multiple congenital abnormalities,multiple fractures,muscle atrophy,muscle contractions involuntary,muscle contracture,muscle fibrosis,muscle relaxant therapy,muscle rigidity,muscle spasms,muscle tightness,muscle twitching,muscular weakness,musculoskeletal chest pain,musculoskeletal discomfort,musculoskeletal disorder,musculoskeletal pain,musculoskeletal stiffness,myalgia,mydriasis,myocardial infarction,myocardial ischaemia,myoclonus,myopathy,myositis,nail discolouration,nail disorder,nasal congestion,nasal discomfort,nasal dryness,nasal septum ulceration,nasal ulcer,nasopharyngitis,nausea,neck pain,necrosis,necrotising colitis,necrotising enterocolitis neonatal,neonatal disorder,neoplasm,neoplasm malignant,neoplasm skin,nephrolithiasis,nephropathy,nephropathy toxic,nervous system disorder,nervousness,neuralgia,neuritis,neurological symptom,neuropathy peripheral,neurosis,neurotoxicity,neutropenia,neutropenic infection,neutropenic sepsis,neutrophil count decreased,night sweats,nightmare,nipple pain,nocturia,nodule,non-cardiac chest pain,non-hodgkin's lymphoma,nuchal rigidity,nystagmus,obstructive airways disorder,ocular discomfort,ocular hyperaemia,ocular hypertension,ocular icterus,oculogyric crisis,odynophagia,oedema,oedema peripheral,oesophageal candidiasis,oesophagitis,oligomenorrhoea,oliguria,onycholysis,opportunistic infection,oral candidiasis,oral discomfort,oral disorder,oral fungal infection,oral herpes,oral pain,orgasm abnormal,oropharyngeal discomfort,oropharyngeal pain,orthostatic hypotension,osteitis,osteoarthritis,osteopenia,osteoporosis,otitis externa,otitis media,otitis media acute,ototoxicity,ovarian cyst,ovarian disorder,ovarian hyperstimulation syndrome,pain,pain in extremity,pain in jaw,pain of skin,pallor,palmar-plantar erythrodysaesthesia syndrome,palpitations,pancreatitis,pancreatitis acute,pancytopenia,panic attack,panic reaction,papule,paraesthesia,paraesthesia oral,paranoia,paresis,parkinson's disease,parkinsonism,paronychia,parosmia,pelvic discomfort,pelvic pain,penile oedema,penile pain,penis disorder,peptic ulcer,pericardial effusion,pericarditis,perineal pain,periodontitis,periorbital oedema,peripheral coldness,peripheral motor neuropathy,peripheral sensory neuropathy,peritonitis,personality disorder,pertussis,petechiae,peyronie's disease,pharyngeal disorder,pharyngeal oedema,pharyngitis,pharyngitis streptococcal,phlebitis,phonological disorder,phonophobia,photophobia,photopsia,photosensitivity reaction,piloerection,plasma cell myeloma,plasmacytoma,platelet count decreased,pleural effusion,pneumocystis jirovecii infection,pneumocystis jirovecii pneumonia,pneumonia,pneumonia aspiration,pneumonia bacterial,pneumonia klebsiella,pneumothorax,pollakiuria,polycythaemia,polydipsia,polymenorrhoea,polyneuropathy,polyuria,poor quality sleep,post procedural haemorrhage,post procedural infection,post procedural swelling,posture abnormal,premature ejaculation,premenstrual syndrome,presyncope,primary hypothyroidism,procedural pain,proctalgia,productive cough,prostate cancer,prostatic disorder,prostatitis,prostatomegaly,protein total decreased,protein urine present,proteinuria,prothrombin level decreased,prothrombin level increased,prurigo,pruritus,pruritus generalised,pruritus genital,pseudolymphoma,pseudomembranous colitis,psoriasis,psychomotor retardation,psychomotor skills impaired,psychosomatic disease,psychotic disorder,pulmonary embolism,pulmonary fibrosis,pulmonary function test decreased,pulmonary haemorrhage,pulmonary hypertension,pulmonary oedema,pulmonary toxicity,pulpitis dental,punctate keratitis,pupils unequal,purpura,radiculopathy,rales,rash,rash erythematous,rash generalised,rash macular,rash maculo-papular,rash papular,rash pustular,rectal haemorrhage,rectal tenesmus,red blood cell sedimentation rate increased,regurgitation,renal failure,renal failure acute,renal failure chronic,renal impairment,renal tubular necrosis,reproductive tract disorder,respiration abnormal,respiratory depression,respiratory disorder,respiratory distress,respiratory failure,respiratory moniliasis,respiratory tract congestion,respiratory tract infection,restless legs syndrome,reticulocytopenia,retinal aneurysm,retinal detachment,retinal exudates,retinal tear,retinoic acid syndrome,retinopathy of prematurity,rhabdomyolysis,rhinalgia,rhinitis,rhinitis allergic,rhinitis seasonal,rhinorrhoea,rhonchi,right ventricular failure,rosacea,salivary hypersecretion,scab,schizophrenia,schizophreniform disorder,sciatica,scotoma,scrotal erythema,seasonal allergy,seborrhoeic dermatitis,sedation,sensation of foreign body,sensation of pressure,sensitivity of teeth,sensory disturbance,sensory loss,sepsis,septic shock,sexual dysfunction,shock,sinus bradycardia,sinus congestion,sinus headache,sinus tachycardia,sinusitis,skin atrophy,skin burning sensation,skin cancer,skin discolouration,skin discomfort,skin disorder,skin exfoliation,skin hyperpigmentation,skin hypertrophy,skin infection,skin irritation,skin lesion,skin mass,skin odour abnormal,skin toxicity,skin ulcer,sleep disorder,sleep terror,sluggishness,small intestinal obstruction,sneezing,somnambulism,somnolence,speech disorder,splenomegaly,sputum increased,squamous cell carcinoma of skin,staphylococcal bacteraemia,staphylococcal infection,status epilepticus,stevens-johnson syndrome,stomatitis,strangury,stupor,subarachnoid haemorrhage,sudden death,suicidal ideation,suicide attempt,sunburn,supraventricular tachycardia,sweat gland disorder,swelling,swelling face,syncope,systemic inflammatory response syndrome,systemic mycosis,systolic hypertension,tachycardia,tachypnoea,tearfulness,telangiectasia,tenderness,tendon disorder,tenosynovitis,tension,tension headache,testicular pain,therapeutic response unexpected,thinking abnormal,thirst,throat irritation,throat tightness,thrombocytopenia,thrombocytosis,thrombophlebitis,thrombosis,thyroglobulin increased,thyroid disorder,thyroid function test abnormal,tinnitus,tongue discolouration,tongue disorder,tongue ulceration,tonsillitis,tooth abscess,tooth disorder,tooth fracture,tooth infection,toothache,toxic epidermal necrolysis,tracheitis,tracheobronchitis,transaminases increased,transfusion reaction,transient ischaemic attack,transplant rejection,tremor,trismus,tumour flare,tumour haemorrhage,tumour lysis syndrome,tumour pain,ulcer,upper respiratory tract infection,upper-airway cough syndrome,ureteritis,urethral disorder,urinary incontinence,urinary retention,urinary tract disorder,urinary tract infection,urine abnormality,urine analysis abnormal,urine output,urine output increased,urticaria,uterine disorder,uterine haemorrhage,uterine pain,uterine spasm,vaginal discharge,vaginal disorder,vaginal haemorrhage,vaginal infection,vaginal inflammation,vaginitis bacterial,varicose vein,vascular purpura,vasculitis,vasodilation procedure,vein disorder,venoocclusive disease,venous thrombosis,ventricular arrhythmia,ventricular extrasystoles,ventricular fibrillation,ventricular tachycardia,vertigo,viith nerve paralysis,viraemia,viral diarrhoea,viral infection,viral skin infection,viral upper respiratory tract infection,virilism,vision blurred,visual acuity reduced,visual impairment,vital dye staining cornea present,vitreous detachment,vitreous floaters,vitreous opacities,vomiting,vulvovaginal burning sensation,vulvovaginal candidiasis,vulvovaginal discomfort,vulvovaginal dryness,vulvovaginal mycotic infection,vulvovaginal pain,vulvovaginal pruritus,vulvovaginitis,water intoxication,weight decreased,weight fluctuation,weight increased,wheezing,white blood cell count decreased,white blood cell count increased,white blood cell disorder,wound,wound complication,wound haemorrhage,wound infection,yawning,yellow skin,DCC_ID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DCC0162
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DCC1338
