DCC_ID,DCC0029,DCC0030,DCC0032,DCC0036,DCC0037,DCC0038,DCC0039,DCC0040,DCC0042,DCC0055,DCC0057,DCC0059,DCC0060,DCC0061,DCC0063,DCC0064,DCC0043,DCC0044,DCC0045,DCC0046,DCC0047,DCC0048,DCC0049,DCC0050,DCC0052,DCC0011,DCC0014,DCC0015,DCC0016,DCC0018,DCC0019,DCC0021,DCC0022,DCC0024,DCC0025,DCC0026,DCC0027,DCC0028,DCC0613,DCC0738,DCC0764,DCC1097,DCC0885,DCC0908,DCC0920,DCC0421,DCC0429,DCC1857,DCC0096,DCC0097,DCC0098,DCC0099,DCC0100,DCC0103,DCC0104,DCC0116,DCC0118,DCC0119,DCC0121,DCC0122,DCC0123,DCC0124,DCC0105,DCC0106,DCC0109,DCC0110,DCC0111,DCC0112,DCC0113,DCC0114,DCC0115,DCC0068,DCC0069,DCC0070,DCC0073,DCC0076,DCC0078,DCC0079,DCC0080,DCC0088,DCC0092,DCC0093,DCC1191,DCC1197,DCC1200,DCC1262,DCC1267,DCC1356,DCC1357,DCC1422,DCC1414,DCC1425,DCC1427,DCC1273,DCC1434,DCC1436,DCC1361,DCC1423,DCC1455,DCC1459,DCC1461,DCC1471,DCC1474,DCC1437,DCC1443,DCC1481,DCC1466,DCC1468,DCC1488,DCC1477,DCC1502,DCC1680,DCC1489,DCC1507,DCC1508,DCC1509,DCC1495,DCC1687,DCC1520,DCC1521,DCC1522,DCC1524,DCC1525,DCC1530,DCC1707,DCC1535,DCC1539,DCC1541,DCC1594,DCC1719,DCC1546,DCC1637,DCC1641,DCC1727,DCC1737,DCC1722,DCC1548,DCC1552,DCC1657,DCC1740,DCC1742,DCC1743,DCC1745,DCC1559,DCC1658,DCC1662,DCC1811,DCC1666,DCC1679,DCC1820,DCC1204,DCC1205,DCC1207,DCC1280,DCC1285,DCC1363,DCC1367,DCC1368,DCC1210,DCC1221,DCC1224,DCC1288,DCC1302,DCC1372,DCC1374,DCC1376,DCC1231,DCC1234,DCC1235,DCC1328,DCC1380,DCC1381,DCC1384,DCC1386,DCC1239,DCC1240,DCC1242,DCC1390,DCC1393,DCC1395,DCC1247,DCC1336,DCC1338,DCC1345,DCC1400,DCC1407,DCC1411,DCC1252,DCC1351,DCC1353,DCC0153,DCC0154,DCC0184,DCC0186,DCC0241,DCC0362,DCC0247,DCC0248,DCC0251,DCC0253,DCC0243,DCC0255,DCC0259,DCC0260,DCC0250,DCC0262,DCC0263,DCC0264,DCC0258,DCC0270,DCC0261,DCC0273,DCC0276,DCC0265,DCC0278,DCC0279,DCC0281,DCC0286,DCC0277,DCC0346,DCC0282,DCC0285,DCC0318,DCC0288,DCC0294,DCC0321,DCC0322,DCC0358,DCC0295,DCC0297,DCC0325,DCC0327,DCC0369,DCC0371,DCC0301,DCC0299,DCC0328,DCC0330,DCC0303,DCC0304,DCC0306,DCC0332,DCC0333,DCC0334,DCC0375,DCC0311,DCC0336,DCC0337,DCC0313,DCC0314,DCC0315,DCC0317,DCC0128,DCC0129,DCC0161,DCC0157,DCC0158,DCC0191,DCC0217,DCC0218,DCC0130,DCC0131,DCC0132,DCC0162,DCC0164,DCC0165,DCC0192,DCC0195,DCC0196,DCC0222,DCC0135,DCC0136,DCC0134,DCC0167,DCC0169,DCC0170,DCC0197,DCC0198,DCC0225,DCC0139,DCC0173,DCC0174,DCC0172,DCC0201,DCC0228,DCC0230,DCC0231,DCC0140,DCC0176,DCC0177,DCC0178,DCC0179,DCC0203,DCC0204,DCC0234,DCC0235,DCC0233,DCC0144,DCC0145,DCC0147,DCC0209,DCC0238,DCC0239,DCC0148,DCC0149,DCC0150
DCC0029,0.0,0.183098592,0.176470588,0.338709677,0.32,0.303797468,0.222222222,0.21875,0.625,0.4,0.031746032,0.192307692,0.272727273,0.285714286,0.313432836,0.355263158,0.384615385,0.298507463,0.320987654,0.415584416,0.223529412,0.395348837,0.203703704,0.307692308,0.352941176,0.405797101,0.346153846,0.415384615,0.236111111,0.423728814,0.442622951,0.23943662,0.319587629,0.462686567,0.38,0.271604938,0.344444444,0.38961039,0.568627451,0.4,0.324675325,0.48,0.321428571,0.717391304,0.278688525,0.323943662,0.34939759,0.291139241,0.484848485,0.243902439,0.319444444,0.459016393,0.283333333,0.319444444,0.367647059,0.366666667,0.25,0.430769231,0.379746835,0.373134328,0.246575342,0.342105263,0.102272727,0.157894737,0.38028169,0.291139241,0.289156627,0.484848485,0.178082192,0.289156627,0.417721519,0.434210526,0.184210526,0.638297872,0.441176471,0.378378378,0.35,0.232876712,0.173333333,0.296296296,0.435483871,0.28358209,0.866666667,0.2,0.144736842,0.246153846,0.622222222,0.25,0.516129032,0.310344828,0.393442623,0.245901639,0.267605634,0.327272727,0.303030303,0.179487179,0.341176471,0.213333333,0.287878788,0.269230769,0.466666667,0.253968254,0.730769231,0.645833333,0.24691358,0.235294118,0.586956522,0.119047619,0.192771084,0.730769231,0.304347826,0.313432836,0.3,0.4,0.226190476,0.376811594,0.154929577,0.355263158,0.307692308,0.333333333,0.158730159,0.304347826,0.508196721,0.447761194,0.523076923,0.384615385,0.101449275,0.25974026,0.659574468,0.326086957,0.315789474,0.243902439,0.353846154,0.142857143,0.381578947,0.345679012,0.220588235,0.358695652,0.311688312,0.361111111,0.660714286,0.34375,0.309859155,0.365079365,0.350649351,0.206896552,0.338709677,0.338028169,0.325842697,0.417721519,0.338461538,0.34375,0.304347826,0.313253012,0.304878049,0.323529412,0.376811594,0.313253012,0.269230769,0.362318841,0.148648649,0.508196721,0.21686747,0.171875,0.392857143,0.2875,0.396551724,0.373626374,0.271186441,0.369230769,0.161764706,0.235294118,0.260869565,0.5,0.252873563,0.324675325,0.448979592,0.271428571,0.660377358,0.644444444,0.40625,0.215384615,0.265822785,0.216216216,0.35483871,0.342105263,0.516666667,0.23943662,0.280898876,0.121621622,0.228915663,0.125,0.673076923,0.466666667,0.393442623,0.75,0.348484848,0.246153846,0.287671233,0.44,0.421875,0.365079365,0.484848485,0.166666667,0.279411765,0.261904762,0.061538462,0.063492063,0.301886792,0.231707317,0.306451613,0.090909091,0.339622642,0.295454545,0.215384615,0.423076923,0.171052632,0.222222222,0.333333333,0.446153846,0.295454545,0.25,0.516129032,0.25,0.287356322,0.769230769,0.296296296,0.6,0.385542169,0.176470588,0.642857143,0.1,0.419753086,0.275,0.325,0.490196078,0.490196078,0.238636364,0.352941176,0.4,0.145454545,0.307692308,0.207317073,0.2875,0.203125,0.256756757,0.350649351,0.106060606,0.376623377,0.32967033,0.3125,0.396825397,0.179104478,0.083333333,0.297297297,0.933333333,0.324324324,0.482758621,0.265060241,0.59375,0.402597403,0.311688312,0.142857143,0.304878049,0.583333333,0.380952381,0.21875,0.261904762,0.391304348,0.362318841,0.45,0.109589041,0.31147541,0.228915663,0.21686747,0.596491228,0.453125,0.358024691,0.23255814,0.666666667,0.609375,0.193181818,0.375,0.164835165,0.298701299,0.448275862,0.338461538,0.649122807,0.188235294,0.397058824,0.223404255,0.243902439,0.227848101,0.234375,0.156862745,0.195121951,0.450704225,0.329113924,0.37704918,0.457831325,0.189189189,0.666666667,0.37704918,0.223684211,0.614035088,0.261538462
DCC0030,0.183098592,0.0,0.428571429,0.185714286,0.164705882,0.410958904,0.62962963,0.392857143,0.164179104,0.4,0.203703704,0.524590164,0.272727273,0.356164384,0.333333333,0.471428571,0.363636364,0.474576271,0.371794872,0.397435897,0.3,0.071428571,0.354166667,0.5,0.402439024,0.328767123,0.418918919,0.373134328,0.412698413,0.235294118,0.275362319,0.6,0.422222222,0.306666667,0.254545455,0.337662338,0.301075269,0.507042254,0.26984127,0.421875,0.378378378,0.193548387,0.563380282,0.161764706,0.368421053,0.424242424,0.473684211,0.5,0.289473684,0.342105263,0.461538462,0.271428571,0.241935484,0.557377049,0.367647059,0.389830508,0.40625,0.388059701,0.297619048,0.46031746,0.31884058,0.52238806,0.347222222,0.396825397,0.306666667,0.291139241,0.426666667,0.342465753,0.264705882,0.3375,0.365853659,0.397435897,0.551724138,0.166666667,0.256410256,0.275,0.157142857,0.451612903,0.23943662,0.418918919,0.236111111,0.409836066,0.150684932,0.5,0.338461538,0.62,0.177419355,0.451612903,0.305555556,0.169230769,0.393442623,0.151515152,0.578947368,0.303571429,0.563636364,0.277777778,0.212765957,0.685185185,0.287878788,0.546875,0.1,0.053333333,0.139240506,0.144927536,0.442857143,0.235294118,0.177419355,0.46875,0.47761194,0.168831169,0.323529412,0.442622951,0.350649351,0.421875,0.240963855,0.319444444,0.413793103,0.471428571,0.569230769,0.432098765,0.25862069,0.285714286,0.314285714,0.347222222,0.253164557,0.343283582,0.357142857,0.447761194,0.164179104,0.418604651,0.538461538,0.545454545,0.23943662,0.44,0.381578947,0.434210526,0.406779661,0.288659794,0.507462687,0.420289855,0.148148148,0.194444444,0.603448276,0.323076923,0.464788732,0.186440678,0.202898551,0.397058824,0.325842697,0.454545455,0.359375,0.28358209,0.285714286,0.493150685,0.597014925,0.125,0.301369863,0.397435897,0.1,0.362318841,0.231884058,0.277777778,0.422535211,0.102941176,0.258064516,0.537313433,0.227272727,0.388888889,0.25,0.328358209,0.362068966,0.016129032,0.208333333,0.285714286,0.415584416,0.397260274,0.203389831,0.369230769,0.142857143,0.104477612,0.384615385,0.097222222,0.515151515,0.168831169,0.3125,0.47826087,0.3,0.660377358,0.425,0.509090909,0.5,0.340425532,0.144736842,0.1,0.287878788,0.150684932,0.483333333,0.372881356,0.46875,0.479452055,0.378787879,0.323076923,0.289473684,0.3125,0.426229508,0.472222222,0.169491525,0.395833333,0.131147541,0.553846154,0.173913043,0.358490566,0.163934426,0.163265306,0.274193548,0.48,0.534482759,0.358024691,0.571428571,0.342857143,0.117647059,0.397058824,0.287671233,0.478873239,0.317647059,0.164556962,0.544117647,0.15942029,0.419753086,0.333333333,0.135802469,0.018518519,0.402439024,0.59375,0.341772152,0.225806452,0.151515152,0.493150685,0.393939394,0.478873239,0.188679245,0.367816092,0.523076923,0.450704225,0.350877193,0.328571429,0.464788732,0.46,0.341772152,0.301075269,0.272727273,0.222222222,0.410714286,0.418181818,0.476923077,0.175675676,0.484848485,0.246376812,0.220930233,0.324675325,0.367088608,0.507462687,0.565217391,0.550724638,0.134328358,0.260869565,0.591836735,0.492957746,0.230769231,0.362318841,0.380952381,0.285714286,0.25,0.275,0.402777778,0.263888889,0.347826087,0.466666667,0.452054795,0.125,0.303797468,0.206896552,0.257142857,0.341772152,0.5625,0.253731343,0.318181818,0.146341463,0.364864865,0.357142857,0.455696203,0.47826087,0.405797101,0.519230769,0.229166667,0.361111111,0.450704225,0.438356164,0.183098592,0.406976744,0.6,0.095890411,0.2,0.576271186,0.135802469,0.438596491
DCC0032,0.176470588,0.428571429,0.0,0.234375,0.202531646,0.375,0.58490566,0.275862069,0.193548387,0.338461538,0.173076923,0.253521127,0.333333333,0.338028169,0.253731343,0.337837838,0.28358209,0.296875,0.303797468,0.4,0.428571429,0.056603774,0.355555556,0.272727273,0.460526316,0.367647059,0.383561644,0.353846154,0.440677966,0.230769231,0.35483871,0.555555556,0.347826087,0.323943662,0.274509804,0.32,0.360465116,0.430555556,0.245901639,0.403225806,0.420289855,0.228070175,0.445945946,0.209677419,0.298245614,0.428571429,0.367088608,0.38028169,0.342857143,0.342465753,0.263888889,0.231884058,0.237288136,0.467741935,0.308823529,0.21875,0.409836066,0.369230769,0.265060241,0.294117647,0.279411765,0.342465753,0.328571429,0.333333333,0.342857143,0.289473684,0.430555556,0.287671233,0.28125,0.410958904,0.402597403,0.458333333,0.228571429,0.196721311,0.27027027,0.225,0.262295082,0.563636364,0.37704918,0.442857143,0.25,0.366666667,0.176470588,0.509433962,0.338709677,0.375,0.232142857,0.34375,0.363636364,0.309090909,0.246153846,0.263157895,0.365079365,0.254545455,0.366666667,0.294117647,0.264367816,0.45,0.35,0.301369863,0.148148148,0.071428571,0.178082192,0.209677419,0.46969697,0.18,0.232142857,0.304347826,0.376811594,0.211267606,0.264705882,0.448275862,0.388888889,0.426229508,0.337837838,0.338235294,0.471698113,0.253164557,0.38028169,0.382716049,0.254545455,0.211267606,0.375,0.309859155,0.397058824,0.34375,0.309090909,0.24,0.213114754,0.325842697,0.352112676,0.342465753,0.235294118,0.333333333,0.383561644,0.438356164,0.161764706,0.301075269,0.25974026,0.305555556,0.219178082,0.28125,0.508474576,0.344262295,0.408450704,0.269230769,0.234375,0.3,0.310344828,0.421052632,0.317460317,0.366666667,0.211267606,0.438356164,0.410958904,0.162162162,0.3,0.3125,0.127272727,0.40625,0.285714286,0.313432836,0.426470588,0.126984127,0.321428571,0.356164384,0.203125,0.390804598,0.14516129,0.393442623,0.363636364,0.092592593,0.185714286,0.323076923,0.438356164,0.420289855,0.196428571,0.268656716,0.2,0.186440678,0.28358209,0.19047619,0.454545455,0.194444444,0.25,0.4,0.242857143,0.448275862,0.447368421,0.295081967,0.420289855,0.372093023,0.220588235,0.148148148,0.227272727,0.212121212,0.328125,0.222222222,0.285714286,0.316455696,0.279411765,0.344262295,0.342857143,0.328947368,0.360655738,0.416666667,0.354166667,0.340425532,0.203703704,0.447761194,0.305084746,0.333333333,0.240740741,0.204545455,0.229508197,0.320987654,0.307692308,0.394736842,0.5,0.25,0.127659574,0.491803279,0.323529412,0.442857143,0.301204819,0.257142857,0.507462687,0.206349206,0.405063291,0.310344828,0.205479452,0.0625,0.405063291,0.441176471,0.324675325,0.24137931,0.180327869,0.381578947,0.466666667,0.311688312,0.255319149,0.306818182,0.376811594,0.414285714,0.303571429,0.289855072,0.369863014,0.301886792,0.36,0.27173913,0.290322581,0.292307692,0.5625,0.345454545,0.483870968,0.202898551,0.492063492,0.301587302,0.21686747,0.324324324,0.350649351,0.366197183,0.387755102,0.430555556,0.2,0.220588235,0.48,0.397260274,0.2,0.304347826,0.276923077,0.327586207,0.288135593,0.256410256,0.310810811,0.338461538,0.328358209,0.413333333,0.397260274,0.178082192,0.253164557,0.294871795,0.3125,0.342105263,0.411764706,0.31147541,0.23880597,0.25,0.426470588,0.31884058,0.37037037,0.420289855,0.453125,0.271186441,0.195652174,0.236842105,0.337837838,0.364864865,0.230769231,0.376470588,0.37704918,0.206349206,0.26984127,0.369230769,0.222222222,0.392857143
DCC0036,0.338709677,0.185714286,0.234375,0.0,0.289473684,0.342105263,0.242857143,0.350877193,0.283333333,0.343283582,0.185185185,0.243243243,0.729166667,0.361111111,0.380952381,0.436619718,0.412698413,0.34375,0.341772152,0.333333333,0.183908046,0.229166667,0.361702128,0.422535211,0.390243902,0.476923077,0.333333333,0.358208955,0.333333333,0.566037736,0.474576271,0.242857143,0.336842105,0.515625,0.283018868,0.324675325,0.304347826,0.452054795,0.316666667,0.428571429,0.328947368,0.377358491,0.341463415,0.322033898,0.327586207,0.367647059,0.441558442,0.294871795,0.492307692,0.311688312,0.253333333,0.313432836,0.551020408,0.287671233,0.393939394,0.396551724,0.308823529,0.352941176,0.384615385,0.516666667,0.363636364,0.346666667,0.11627907,0.225352113,0.385714286,0.383561644,0.325,0.46969697,0.328125,0.452054795,0.48,0.521126761,0.236111111,0.288135593,0.447761194,0.422535211,0.403508772,0.308823529,0.298507463,0.333333333,0.419354839,0.393442623,0.383333333,0.257575758,0.264705882,0.230769231,0.263157895,0.412698413,0.476190476,0.666666667,0.423728814,0.271186441,0.236111111,0.411764706,0.307692308,0.197368421,0.467532468,0.232876712,0.68,0.289473684,0.274509804,0.258064516,0.348484848,0.368421053,0.369863014,0.192307692,0.24137931,0.1625,0.209876543,0.459016393,0.236111111,0.260869565,0.430555556,0.285714286,0.307692308,0.620689655,0.173913043,0.47826087,0.294871795,0.352941176,0.384615385,0.348484848,0.444444444,0.454545455,0.462686567,0.534482759,0.209677419,0.333333333,0.4,0.375,0.375,0.231707317,0.5,0.163934426,0.485714286,0.35,0.301587302,0.393258427,0.428571429,0.492307692,0.314285714,0.349206349,0.277777778,0.574074074,0.373333333,0.352941176,0.863636364,0.323943662,0.392857143,0.405063291,0.387096774,0.545454545,0.348484848,0.317073171,0.358974359,0.412698413,0.424242424,0.333333333,0.413043478,0.409090909,0.253731343,0.358208955,0.219512195,0.233333333,0.452830189,0.275,0.6,0.476190476,0.37037037,0.571428571,0.21875,0.377777778,0.34375,0.390625,0.255813953,0.346666667,0.272727273,0.275362319,0.380952381,0.351851852,0.412698413,0.344827586,0.356164384,0.308823529,0.360655738,0.364864865,0.40625,0.208333333,0.395061728,0.123287671,0.311688312,0.169811321,0.409836066,0.274509804,0.423728814,0.406779661,0.294117647,0.230769231,0.347826087,0.407894737,0.428571429,0.574074074,0.492307692,0.195402299,0.365079365,0.381578947,0.192982456,0.1,0.387755102,0.25,0.70212766,0.126984127,0.320754717,0.217391304,0.418181818,0.428571429,0.257142857,0.252873563,0.260869565,0.476190476,0.302325581,0.323943662,0.476190476,0.333333333,0.247191011,0.378787879,0.386666667,0.338983051,0.407407407,0.253968254,0.4,0.14893617,0.443037975,0.311688312,0.418918919,0.229508197,0.530612245,0.333333333,0.378787879,0.386666667,0.291666667,0.404761905,0.225,0.342105263,0.266666667,0.352941176,0.337662338,0.125,0.438356164,0.363636364,0.338709677,0.705882353,0.2,0.115942029,0.357142857,0.34375,0.347222222,0.416666667,0.405405405,0.463768116,0.486111111,0.369863014,0.126984127,0.376623377,0.41509434,0.50877193,0.222222222,0.438356164,0.340425532,0.291666667,0.433333333,0.25,0.755555556,0.364864865,0.315789474,0.451612903,0.373134328,0.329268293,0.296296296,0.308823529,0.457142857,0.253012048,0.5,0.166666667,0.394366197,0.456140351,0.303030303,0.347826087,0.25,0.424242424,0.252747253,0.311688312,0.352112676,0.258064516,0.137254902,0.328767123,0.47826087,0.368421053,0.886363636,0.445783133,0.225352113,0.410714286,0.596153846,0.295774648,0.4,0.227272727
DCC0037,0.32,0.164705882,0.202531646,0.289473684,0.0,0.311111111,0.256097561,0.192307692,0.207792208,0.292682927,0.126760563,0.213483146,0.302631579,0.425,0.256097561,0.311111111,0.280487805,0.214285714,0.50617284,0.393258427,0.43373494,0.153846154,0.15942029,0.285714286,0.368421053,0.287356322,0.333333333,0.35443038,0.3,0.253164557,0.303797468,0.256097561,0.459183673,0.345238095,0.183098592,0.43902439,0.416666667,0.340659341,0.233766234,0.277108434,0.344827586,0.202702703,0.298969072,0.305555556,0.256756757,0.252873563,0.336842105,0.285714286,0.395061728,0.426829268,0.264367816,0.3,0.179487179,0.279069767,0.301204819,0.243589744,0.280487805,0.35,0.347826087,0.304878049,0.358974359,0.231578947,0.382716049,0.183908046,0.395061728,0.258064516,0.355555556,0.361445783,0.21686747,0.370786517,0.380434783,0.362637363,0.166666667,0.210526316,0.298850575,0.360465116,0.391304348,0.206896552,0.337662338,0.333333333,0.3,0.294871795,0.285714286,0.164705882,0.243902439,0.185185185,0.222222222,0.220930233,0.3625,0.263888889,0.282051282,0.358208955,0.25,0.222222222,0.231707317,0.550724638,0.5,0.23255814,0.333333333,0.212765957,0.173913043,0.516129032,0.296296296,0.253333333,0.318181818,0.181818182,0.205479452,0.238636364,0.225806452,0.363636364,0.280487805,0.271604938,0.38372093,0.247058824,0.388235294,0.30952381,0.276315789,0.296703297,0.314606742,0.364583333,0.222222222,0.296296296,0.35443038,0.333333333,0.390243902,0.25,0.246575342,0.244444444,0.291666667,0.343137255,0.263736264,0.285714286,0.2875,0.144736842,0.379310345,0.409090909,0.180722892,0.573033708,0.260869565,0.269662921,0.35,0.294871795,0.270588235,0.231707317,0.337078652,0.231884058,0.289473684,0.294117647,0.445652174,0.380434783,0.291139241,0.278481013,0.296296296,0.291666667,0.326086957,0.329113924,0.325301205,0.493975904,0.227272727,0.282352941,0.219512195,0.3375,0.318181818,0.343283582,0.256756757,0.282608696,0.246753247,0.4,0.2,0.223529412,0.253333333,0.21875,0.324675325,0.4,0.333333333,0.3,0.178082192,0.268292683,0.2875,0.236111111,0.3125,0.323943662,0.337209302,0.458333333,0.32,0.360465116,0.247058824,0.183908046,0.34375,0.166666667,0.329545455,0.181818182,0.307692308,0.173913043,0.298701299,0.32,0.253012048,0.156626506,0.252873563,0.268041237,0.341772152,0.231707317,0.395061728,0.395348837,0.172413793,0.359550562,0.183098592,0.154929577,0.217391304,0.234042553,0.297297297,0.191780822,0.246376812,0.161290323,0.205128205,0.272727273,0.253012048,0.404494382,0.271604938,0.345679012,0.180327869,0.30952381,0.379746835,0.333333333,0.426966292,0.371794872,0.304347826,0.233766234,0.354166667,0.233766234,0.304878049,0.147540984,0.397849462,0.244680851,0.44047619,0.166666667,0.281690141,0.252525253,0.3375,0.276595745,0.181818182,0.425531915,0.280898876,0.325842697,0.210526316,0.35,0.252631579,0.205479452,0.32967033,0.511111111,0.285714286,0.355263158,0.175,0.148148148,0.337349398,0.342105263,0.284090909,0.364864865,0.318681319,0.376470588,0.308510638,0.288888889,0.175675676,0.270833333,0.281690141,0.275,0.223684211,0.315217391,0.196969697,0.252873563,0.324675325,0.156626506,0.301369863,0.5,0.234042553,0.394736842,0.367088608,0.404494382,0.301075269,0.3125,0.388235294,0.463414634,0.355263158,0.390804598,0.306818182,0.269230769,0.259259259,0.379746835,0.303370787,0.341463415,0.444444444,0.314606742,0.317647059,0.189873418,0.138461538,0.255555556,0.325842697,0.333333333,0.337837838,0.373737374,0.157303371,0.283783784,0.2375,0.2,0.289156627,0.243589744
DCC0038,0.303797468,0.410958904,0.375,0.342105263,0.311111111,0.0,0.426666667,0.366197183,0.276315789,0.375,0.2,0.454545455,0.320512821,0.404761905,0.465753425,0.469879518,0.493150685,0.492957746,0.536585366,0.422222222,0.336956522,0.253968254,0.217391304,0.475609756,0.522727273,0.46835443,0.823529412,0.520547945,0.459459459,0.450704225,0.3375,0.426666667,0.563829787,0.5,0.294117647,0.370786517,0.458333333,0.615384615,0.32,0.447368421,0.53164557,0.309859155,0.511627907,0.289473684,0.492307692,0.506666667,0.505747126,0.5125,0.392857143,0.359550562,0.425,0.44,0.28,0.480519481,0.473684211,0.402777778,0.415584416,0.534246575,0.523809524,0.405063291,0.392405063,0.5125,0.380952381,0.35443038,0.581081081,0.375,0.555555556,0.481012658,0.381578947,0.518072289,0.423913043,0.523809524,0.415584416,0.28,0.426829268,0.423529412,0.333333333,0.345679012,0.426666667,0.458823529,0.402597403,0.381578947,0.303797468,0.320512821,0.558823529,0.388888889,0.260273973,0.513888889,0.37804878,0.338028169,0.444444444,0.25,0.513888889,0.373134328,0.544117647,0.353658537,0.414893617,0.506849315,0.368421053,0.456790123,0.287878788,0.180722892,0.329268293,0.324324324,0.428571429,0.223880597,0.243243243,0.430379747,0.372093023,0.345679012,0.379746835,0.426666667,0.576923077,0.358024691,0.326086957,0.461538462,0.364864865,0.487804878,0.571428571,0.607142857,0.333333333,0.434210526,0.37037037,0.487179487,0.340909091,0.397435897,0.532258065,0.432098765,0.366197183,0.566666667,0.43373494,0.613333333,0.35443038,0.31884058,0.530864198,0.523809524,0.378378378,0.44,0.481481481,0.444444444,0.317647059,0.280487805,0.435897436,0.381578947,0.618421053,0.236111111,0.342105263,0.443037975,0.457446809,0.55952381,0.452054795,0.363636364,0.434210526,0.471264368,0.536585366,0.3625,0.390243902,0.56097561,0.268656716,0.361445783,0.350649351,0.441558442,0.411764706,0.220779221,0.385714286,0.50617284,0.428571429,0.5,0.342857143,0.421052632,0.256410256,0.138888889,0.341772152,0.513888889,0.488372093,0.423529412,0.323529412,0.44,0.320987654,0.291666667,0.472972973,0.272727273,0.451219512,0.26744186,0.410958904,0.475609756,0.392405063,0.3375,0.602409639,0.397260274,0.406976744,0.344262295,0.308641975,0.287878788,0.529411765,0.355263158,0.6875,0.315789474,0.506666667,0.567901235,0.466666667,0.381578947,0.392857143,0.305263158,0.358974359,0.436781609,0.205479452,0.387096774,0.333333333,0.714285714,0.351351351,0.263888889,0.25,0.225806452,0.38028169,0.529411765,0.421052632,0.449438202,0.407894737,0.467532468,0.245901639,0.425,0.430379747,0.425287356,0.43956044,0.3875,0.512195122,0.285714286,0.505617978,0.434782609,0.305882353,0.088235294,0.522727273,0.475609756,0.404494382,0.266666667,0.357142857,0.56097561,0.405063291,0.512195122,0.261538462,0.452631579,0.532467532,0.452380952,0.391304348,0.417721519,0.464285714,0.352941176,0.488095238,0.443298969,0.471428571,0.38961039,0.256410256,0.347222222,0.4375,0.341772152,0.409638554,0.329113924,0.493975904,0.44047619,0.411111111,0.481481481,0.281690141,0.482352941,0.319444444,0.452054795,0.310810811,0.453488372,0.220588235,0.591549296,0.432432432,0.315789474,0.302631579,0.44047619,0.739130435,0.375,0.534246575,0.653846154,0.436781609,0.297619048,0.469879518,0.377777778,0.35443038,0.388888889,0.545454545,0.373333333,0.492957746,0.345238095,0.395348837,0.480519481,0.576470588,0.457831325,0.487179487,0.4,0.181818182,0.519480519,0.544303797,0.458823529,0.337662338,0.538461538,0.35443038,0.337837838,0.355263158,0.513513514,0.290697674,0.278481013
